
Param1,Param2,Power,Gamma Point,Harmonic Number,A1 Real,A1 Imaginary,B1 Real,B1 Imaginary,A2 Real,A2 Imaginary,B2 Real,B2 Imaginary,V1,I1,V2,I2,,,,,,,,,,,,,,,,
0.1,6,-21,7,2,1.31E-09,1.23E-11,0.0064802,0.0066175,9.52E-05,-0.00021092,0.030156,0.013625,-0.3,7.13E-08,3,0.048117,,,,,,,,,,,,,,,,
0.1,6,-21,7,3,-7.14E-11,4.58E-10,-0.0026458,0.0019282,7.88E-05,8.23E-05,-0.0078458,0.0075114,-0.3,7.13E-08,3,0.048117,,,,,,,,,,,,,,,,
0.1,6,-20,7,1,0.14142,6.9E-09,-0.031224,-0.10369,0.0045709,-0.075885,-0.017132,0.3365,-0.3,1.03E-07,3,0.051248,,,,,,,,,,,,,,,,
0.1,6,-20,7,2,1.55E-09,4.16E-11,0.0075268,0.0079322,0.00011629,-0.00024722,0.035345,0.016645,-0.3,1.03E-07,3,0.051248,,,,,,,,,,,,,,,,
0.1,6,-20,7,3,-8.02E-11,5.69E-10,-0.0032463,0.0024433,9.94E-05,0.00010058,-0.0095921,0.0094711,-0.3,1.03E-07,3,0.051248,,,,,,,,,,,,,,,,
0.1,6,-19,7,1,0.15868,7.4E-09,-0.033433,-0.11825,0.0053479,-0.081709,-0.020336,0.36234,-0.3,1.43E-07,3,0.054451,,,,,,,,,,,,,,,,
0.1,6,-19,7,2,1.76E-09,9.87E-11,0.0082954,0.0092979,0.0001411,-0.00027751,0.039675,0.020195,-0.3,1.43E-07,3,0.054451,,,,,,,,,,,,,,,,
0.1,6,-19,7,3,-8.36E-11,7.02E-10,-0.0039339,0.0030984,0.00012518,0.00012124,-0.011563,0.011929,-0.3,1.43E-07,3,0.054451,,,,,,,,,,,,,,,,
0.1,6,-18,7,1,0.17804,7.81E-09,-0.035342,-0.13525,0.0062777,-0.087038,-0.024237,0.386,-0.3,1.93E-07,3,0.057496,,,,,,,,,,,,,,,,
0.1,6,-18,7,2,1.92E-09,1.92E-10,0.0086295,0.010552,0.00016725,-0.00029667,0.042413,0.023935,-0.3,1.93E-07,3,0.057496,,,,,,,,,,,,,,,,
0.1,6,-18,7,3,-8.29E-11,8.79E-10,-0.0048104,0.0039751,0.00015949,0.00014739,-0.014057,0.0152,-0.3,1.93E-07,3,0.057496,,,,,,,,,,,,,,,,
0.1,6,-24,8,1,0.089231,7.64E-09,-0.039717,-0.052692,-0.094231,0.0060486,0.065169,0.2739,-0.3,1.05E-09,3,0.036874,,,,,,,,,,,,,,,,
0.1,6,-24,8,2,3.37E-10,2.78E-11,0.0015419,0.0018205,2.84E-05,-5.24E-05,0.0074945,0.0040606,-0.3,1.05E-09,3,0.036874,,,,,,,,,,,,,,,,
0.1,6,-24,8,3,2.93E-11,9.83E-11,-0.00034502,0.00063789,2.36E-05,8.93E-06,-0.00085197,0.0022501,-0.3,1.05E-09,3,0.036874,,,,,,,,,,,,,,,,
0.1,6,-23,8,1,0.10012,8.34E-09,-0.043709,-0.060421,-0.10338,0.005855,0.069203,0.3009,-0.3,5.32E-09,3,0.037657,,,,,,,,,,,,,,,,
0.1,6,-23,8,2,4.08E-10,8.17E-11,0.0016336,0.0024496,4.22E-05,-6.03E-05,0.0086157,0.0060362,-0.3,5.32E-09,3,0.037657,,,,,,,,,,,,,,,,
0.1,6,-23,8,3,7.25E-11,1.67E-10,-0.00047415,0.0012001,4.36E-05,1.08E-05,-0.0010276,0.0041557,-0.3,5.32E-09,3,0.037657,,,,,,,,,,,,,,,,
0.1,6,-22,8,1,0.11233,8.96E-09,-0.047465,-0.070085,-0.11177,0.0049902,0.070878,0.32598,-0.3,1.7E-08,3,0.038523,,,,,,,,,,,,,,,,
0.1,6,-22,8,2,4.83E-10,1.77E-10,0.0015265,0.0032918,6.28E-05,-6.54E-05,0.0093514,0.008979,-0.3,1.7E-08,3,0.038523,,,,,,,,,,,,,,,,
0.1,6,-22,8,3,1.46E-10,3.02E-10,-0.00077878,0.0022371,8.08E-05,1.64E-05,-0.0015701,0.0077002,-0.3,1.7E-08,3,0.038523,,,,,,,,,,,,,,,,
0.1,6,-21,8,1,0.12604,9.48E-09,-0.050716,-0.082,-0.1189,0.0034916,0.07006,0.34769,-0.3,3.82E-08,3,0.039554,,,,,,,,,,,,,,,,
0.1,6,-21,8,2,5.46E-10,3.03E-10,0.001212,0.0042476,8.79E-05,-6.68E-05,0.0095439,0.012569,-0.3,3.82E-08,3,0.039554,,,,,,,,,,,,,,,,
0.1,6,-21,8,3,2.29E-10,5.19E-10,-0.0014453,0.003739,0.00013568,3.24E-05,-0.0030968,0.012934,-0.3,3.82E-08,3,0.039554,,,,,,,,,,,,,,,,
0.1,6,-20,8,1,0.14142,9.87E-09,-0.053455,-0.096125,-0.12499,0.0016506,0.067711,0.3665,-0.3,7.14E-08,3,0.040655,,,,,,,,,,,,,,,,
0.1,6,-20,8,2,5.71E-10,4.52E-10,0.00059636,0.0051207,0.00011378,-6.04E-05,0.0086262,0.016275,-0.3,7.14E-08,3,0.040655,,,,,,,,,,,,,,,,
0.1,6,-20,8,3,2.89E-10,7.94E-10,-0.0025207,0.0054143,0.00019846,6.17E-05,-0.0058905,0.018918,-0.3,7.14E-08,3,0.040655,,,,,,,,,,,,,,,,
0.1,6,-19,8,1,0.15868,1.02E-08,-0.055691,-0.11249,-0.13022,-0.00031948,0.064555,0.38289,-0.3,1.31E-07,3,0.041758,,,,,,,,,,,,,,,,
0.1,6,-19,8,2,5.51E-10,6.14E-10,-0.00030998,0.0058295,0.00013851,-4.57E-05,0.0065273,0.01981,-0.3,1.31E-07,3,0.041758,,,,,,,,,,,,,,,,
0.1,6,-19,8,3,3.05E-10,1.1E-09,-0.003983,0.0070334,0.00026112,0.00010461,-0.0099817,0.024889,-0.3,1.31E-07,3,0.041758,,,,,,,,,,,,,,,,
0.1,6,-18,8,1,0.17804,1.04E-08,-0.057388,-0.13122,-0.13467,-0.0022755,0.061044,0.39695,-0.3,2.17E-07,3,0.042872,,,,,,,,,,,,,,,,
0.1,6,-18,8,2,4.86E-10,7.81E-10,-0.0014686,0.0063477,0.0001611,-2.34E-05,0.0033407,0.023039,-0.3,2.17E-07,3,0.042872,,,,,,,,,,,,,,,,
0.1,6,-18,8,3,2.72E-10,1.42E-09,-0.0057212,0.0084324,0.00031747,0.00015804,-0.015077,0.03026,-0.3,2.17E-07,3,0.042872,,,,,,,,,,,,,,,,
0.1,6,-24,9,1,0.089231,6.8E-09,-0.03849,-0.059791,-0.090607,-0.03692,0.03934,0.28874,-0.3,3.11E-09,3,0.037894,,,,,,,,,,,,,,,,
0.1,6,-24,9,2,4.11E-10,-6.28E-11,0.0023684,0.0017405,1.9E-05,-7.09E-05,0.010142,0.0027226,-0.3,3.11E-09,3,0.037894,,,,,,,,,,,,,,,,
0.1,6,-24,9,3,3.06E-11,1.22E-10,-0.00045649,0.00076242,2.84E-05,1.22E-05,-0.0011633,0.0027089,-0.3,3.11E-09,3,0.037894,,,,,,,,,,,,,,,,
0.1,6,-23,9,1,0.10012,7.45E-09,-0.042338,-0.068079,-0.099267,-0.041163,0.041257,0.3174,-0.3,1.05E-08,3,0.039147,,,,,,,,,,,,,,,,
0.1,6,-23,9,2,5.18E-10,-6.07E-11,0.002892,0.0022863,2.7E-05,-8.81E-05,0.012593,0.0038603,-0.3,1.05E-08,3,0.039147,,,,,,,,,,,,,,,,
0.1,6,-23,9,3,6.1E-11,1.97E-10,-0.00067801,0.0012867,4.75E-05,1.74E-05,-0.0016596,0.0045308,-0.3,1.05E-08,3,0.039147,,,,,,,,,,,,,,,,
0.1,6,-22,9,1,0.11233,8.04E-09,-0.046031,-0.078092,-0.10724,-0.045717,0.041355,0.34476,-0.3,2.49E-08,3,0.040659,,,,,,,,,,,,,,,,
0.1,6,-22,9,2,6.42E-10,-4E-11,0.0034087,0.0030067,3.9E-05,-0.00010664,0.015248,0.0055886,-0.3,2.49E-08,3,0.040659,,,,,,,,,,,,,,,,
0.1,6,-22,9,3,1.15E-10,3.26E-10,-0.0010578,0.0022019,8.09E-05,2.62E-05,-0.0025031,0.0077082,-0.3,2.49E-08,3,0.040659,,,,,,,,,,,,,,,,
0.1,6,-21,9,1,0.12604,8.53E-09,-0.049387,-0.090106,-0.11419,-0.050437,0.039489,0.36969,-0.3,4.74E-08,3,0.042288,,,,,,,,,,,,,,,,
0.1,6,-21,9,2,7.48E-10,1.19E-11,0.0036879,0.0038021,5.5E-05,-0.00012036,0.017209,0.0078746,-0.3,4.74E-08,3,0.042288,,,,,,,,,,,,,,,,
0.1,6,-21,9,3,1.8E-10,5.18E-10,-0.001686,0.0034866,0.0001281,4.19E-05,-0.0039996,0.01221,-0.3,4.74E-08,3,0.042288,,,,,,,,,,,,,,,,
0.1,6,-20,9,1,0.14142,8.95E-09,-0.052286,-0.10423,-0.1201,-0.055084,0.036274,0.39185,-0.3,7.92E-08,3,0.043898,,,,,,,,,,,,,,,,
0.1,6,-20,9,2,8.11E-10,9.41E-11,0.0035869,0.0045247,7.28E-05,-0.00012457,0.017809,0.010411,-0.3,7.92E-08,3,0.043898,,,,,,,,,,,,,,,,
0.1,6,-20,9,3,2.28E-10,7.68E-10,-0.0026932,0.0049835,0.00018441,6.97E-05,-0.0066486,0.017578,-0.3,7.92E-08,3,0.043898,,,,,,,,,,,,,,,,
0.1,6,-19,9,1,0.15868,9.26E-09,-0.054682,-0.12057,-0.12508,-0.059501,0.032284,0.41129,-0.3,1.36E-07,3,0.045443,,,,,,,,,,,,,,,,
0.1,6,-19,9,2,8.2E-10,1.91E-10,0.0031428,0.0050519,8.91E-05,-0.00011901,0.017013,0.012743,-0.3,1.36E-07,3,0.045443,,,,,,,,,,,,,,,,
0.1,6,-19,9,3,2.37E-10,1.06E-09,-0.0041192,0.0064944,0.00024316,0.00011182,-0.010668,0.023178,-0.3,1.36E-07,3,0.045443,,,,,,,,,,,,,,,,
0.1,6,-18,9,1,0.17804,9.52E-09,-0.056506,-0.13926,-0.12923,-0.063518,0.02807,0.42795,-0.3,2.19E-07,3,0.046932,,,,,,,,,,,,,,,,
0.1,6,-18,9,2,7.76E-10,2.96E-10,0.0024046,0.005362,0.00010298,-0.00010464,0.014957,0.014733,-0.3,2.19E-07,3,0.046932,,,,,,,,,,,,,,,,
0.1,6,-18,9,3,1.94E-10,1.37E-09,-0.0058806,0.0078287,0.00029739,0.00016635,-0.015869,0.028345,-0.3,2.19E-07,3,0.046932,,,,,,,,,,,,,,,,
0.1,6,-24,10,1,0.089231,5.7E-09,-0.03344,-0.065624,-0.063685,-0.072125,0.0077295,0.28587,-0.3,8.23E-09,3,0.03931,,,,,,,,,,,,,,,,
0.1,6,-24,10,2,5.32E-10,-1.16E-10,0.0032395,0.0020829,1.91E-05,-9.43E-05,0.013486,0.0027325,-0.3,8.23E-09,3,0.03931,,,,,,,,,,,,,,,,
0.1,6,-24,10,3,2.8E-11,1.55E-10,-0.00063534,0.00091518,3.45E-05,1.76E-05,-0.0016838,0.0032904,-0.3,8.23E-09,3,0.03931,,,,,,,,,,,,,,,,
0.1,6,-23,10,1,0.10012,6.24E-09,-0.036711,-0.074437,-0.069473,-0.079559,0.0067569,0.31386,-0.3,1.93E-08,3,0.041135,,,,,,,,,,,,,,,,
0.1,6,-23,10,2,6.92E-10,-1.49E-10,0.0042028,0.0027136,2.5E-05,-0.00012247,0.017511,0.0035827,-0.3,1.93E-08,3,0.041135,,,,,,,,,,,,,,,,
0.1,6,-23,10,3,4.8E-11,2.35E-10,-0.00093415,0.0014135,5.31E-05,2.56E-05,-0.0024456,0.0050614,-0.3,1.93E-08,3,0.041135,,,,,,,,,,,,,,,,
0.1,6,-22,10,1,0.11233,6.76E-09,-0.040031,-0.084669,-0.075117,-0.087308,0.0048558,0.34229,-0.3,3.64E-08,3,0.043344,,,,,,,,,,,,,,,,
0.1,6,-22,10,2,8.77E-10,-1.79E-10,0.0052759,0.0034909,3.34E-05,-0.0001545,0.022092,0.0047788,-0.3,3.64E-08,3,0.043344,,,,,,,,,,,,,,,,
0.1,6,-22,10,3,7.67E-11,3.42E-10,-0.0013284,0.0020943,7.84E-05,3.61E-05,-0.0034406,0.0074741,-0.3,3.64E-08,3,0.043344,,,,,,,,,,,,,,,,
0.1,6,-21,10,1,0.12604,7.28E-09,-0.043324,-0.096544,-0.080467,-0.095258,0.001901,0.37062,-0.3,6.01E-08,3,0.045754,,,,,,,,,,,,,,,,
0.1,6,-21,10,2,1.06E-09,-1.85E-10,0.006218,0.0043619,4.51E-05,-0.00018434,0.026358,0.0064564,-0.3,6.01E-08,3,0.045754,,,,,,,,,,,,,,,,
0.1,6,-21,10,3,1.13E-10,4.8E-10,-0.0018358,0.0029671,0.00011088,4.95E-05,-0.0047224,0.010569,-0.3,6.01E-08,3,0.045754,,,,,,,,,,,,,,,,
0.1,6,-20,10,1,0.14142,7.78E-09,-0.046389,-0.11036,-0.08521,-0.10306,-0.0021631,0.39746,-0.3,9.15E-08,3,0.048188,,,,,,,,,,,,,,,,
0.1,6,-20,10,2,1.21E-09,-1.55E-10,0.0068088,0.0052559,6.05E-05,-0.0002062,0.029484,0.0086665,-0.3,9.15E-08,3,0.048188,,,,,,,,,,,,,,,,
0.1,6,-20,10,3,1.5E-10,6.65E-10,-0.002574,0.0040758,0.00015255,6.98E-05,-0.0066587,0.014541,-0.3,9.15E-08,3,0.048188,,,,,,,,,,,,,,,,
0.1,6,-19,10,1,0.15868,8.16E-09,-0.049045,-0.12639,-0.089129,-0.1104,-0.0072125,0.42166,-0.3,1.38E-07,3,0.050516,,,,,,,,,,,,,,,,
0.1,6,-19,10,2,1.29E-09,-9.69E-11,0.0069603,0.0059973,7.64E-05,-0.00021646,0.030949,0.010939,-0.3,1.38E-07,3,0.050516,,,,,,,,,,,,,,,,
0.1,6,-19,10,3,1.73E-10,9.06E-10,-0.0036647,0.0053934,0.00020307,0.00010127,-0.0096616,0.019356,-0.3,1.38E-07,3,0.050516,,,,,,,,,,,,,,,,
0.1,6,-18,10,1,0.17804,8.46E-09,-0.051115,-0.14479,-0.092312,-0.11691,-0.012356,0.44256,-0.3,2.13E-07,3,0.052668,,,,,,,,,,,,,,,,
0.1,6,-18,10,2,1.32E-09,-1.45E-11,0.0066624,0.0065094,9.1E-05,-0.00021417,0.03062,0.01303,-0.3,2.13E-07,3,0.052668,,,,,,,,,,,,,,,,
0.1,6,-18,10,3,1.53E-10,1.19E-09,-0.0052061,0.0067359,0.00025656,0.00014818,-0.014135,0.024453,-0.3,2.13E-07,3,0.052668,,,,,,,,,,,,,,,,
0.1,6,-24,11,1,0.089231,4.78E-09,-0.026605,-0.068079,-0.025077,-0.086735,-0.017057,0.26708,-0.3,1.44E-08,3,0.040571,,,,,,,,,,,,,,,,
0.1,6,-24,11,2,6.54E-10,-1.03E-10,0.003779,0.0027572,2.99E-05,-0.000113,0.016157,0.0042777,-0.3,1.44E-08,3,0.040571,,,,,,,,,,,,,,,,
0.1,6,-24,11,3,1.09E-11,1.96E-10,-0.00092337,0.0010326,3.99E-05,2.7E-05,-0.0025788,0.0038039,-0.3,1.44E-08,3,0.040571,,,,,,,,,,,,,,,,
0.1,6,-23,11,1,0.10012,5.2E-09,-0.029102,-0.077118,-0.027004,-0.095139,-0.020114,0.29245,-0.3,2.87E-08,3,0.04276,,,,,,,,,,,,,,,,
0.1,6,-23,11,2,8.47E-10,-1.37E-10,0.0049202,0.0035542,3.81E-05,-0.0001468,0.02099,0.0054508,-0.3,2.87E-08,3,0.04276,,,,,,,,,,,,,,,,
0.1,6,-23,11,3,1.89E-11,2.81E-10,-0.0013096,0.0015004,5.78E-05,3.82E-05,-0.0036416,0.0055132,-0.3,2.87E-08,3,0.04276,,,,,,,,,,,,,,,,
0.1,6,-22,11,1,0.11233,5.66E-09,-0.031721,-0.087424,-0.02892,-0.10405,-0.023706,0.31922,-0.3,4.83E-08,3,0.045346,,,,,,,,,,,,,,,,
0.1,6,-22,11,2,1.07E-09,-1.71E-10,0.0061781,0.0044713,4.8E-05,-0.0001844,0.026367,0.0068724,-0.3,4.83E-08,3,0.045346,,,,,,,,,,,,,,,,
0.1,6,-22,11,3,2.7E-11,3.77E-10,-0.0017511,0.0020221,7.79E-05,5.1E-05,-0.0048625,0.0074241,-0.3,4.83E-08,3,0.045346,,,,,,,,,,,,,,,,
0.1,6,-21,11,1,0.12604,6.13E-09,-0.034439,-0.099163,-0.030828,-0.11343,-0.027795,0.3473,-0.3,7.35E-08,3,0.048245,,,,,,,,,,,,,,,,
0.1,6,-21,11,2,1.29E-09,-1.94E-10,0.0074338,0.0054926,6.03E-05,-0.0002229,0.031872,0.0086439,-0.3,7.35E-08,3,0.048245,,,,,,,,,,,,,,,,
0.1,6,-21,11,3,3.35E-11,4.86E-10,-0.0022629,0.0025941,0.0001,6.6E-05,-0.0062917,0.0095313,-0.3,7.35E-08,3,0.048245,,,,,,,,,,,,,,,,
0.1,6,-20,11,1,0.14142,6.59E-09,-0.037173,-0.1126,-0.032586,-0.12307,-0.032561,0.37595,-0.3,1.06E-07,3,0.051331,,,,,,,,,,,,,,,,
0.1,6,-20,11,2,1.51E-09,-1.98E-10,0.0085562,0.0065637,7.51E-05,-0.00025875,0.036997,0.010754,-0.3,1.06E-07,3,0.051331,,,,,,,,,,,,,,,,
0.1,6,-20,11,3,4.11E-11,6.16E-10,-0.0028776,0.0032824,0.0001266,8.4E-05,-0.0080081,0.012067,-0.3,1.06E-07,3,0.051331,,,,,,,,,,,,,,,,
0.1,6,-19,11,1,0.15868,7.05E-09,-0.039729,-0.12808,-0.034,-0.13246,-0.038038,0.40357,-0.3,1.47E-07,3,0.054452,,,,,,,,,,,,,,,,
0.1,6,-19,11,2,1.7E-09,-1.75E-10,0.0093559,0.0076096,9.22E-05,-0.00028686,0.041016,0.013198,-0.3,1.47E-07,3,0.054452,,,,,,,,,,,,,,,,
0.1,6,-19,11,3,4.84E-11,7.81E-10,-0.0036647,0.004149,0.00016016,0.00010706,-0.010212,0.015265,-0.3,1.47E-07,3,0.054452,,,,,,,,,,,,,,,,
0.1,6,-18,11,1,0.17804,7.4E-09,-0.041848,-0.14594,-0.034998,-0.14099,-0.043809,0.42835,-0.3,2.05E-07,3,0.057375,,,,,,,,,,,,,,,,
0.1,6,-18,11,2,1.82E-09,-1.14E-10,0.0096526,0.0085166,0.00011059,-0.000302,0.043179,0.015834,-0.3,2.05E-07,3,0.057375,,,,,,,,,,,,,,,,
0.1,6,-18,11,3,4.29E-11,1E-09,-0.0047939,0.0052188,0.00020231,0.00014103,-0.013451,0.019282,-0.3,2.05E-07,3,0.057375,,,,,,,,,,,,,,,,
0.1,6,-24,12,1,0.089231,4.26E-09,-0.020554,-0.067254,0.01019,-0.082168,-0.029011,0.24292,-0.3,1.9E-08,3,0.041353,,,,,,,,,,,,,,,,
0.1,6,-24,12,2,7.33E-10,-3.87E-11,0.0038603,0.0034659,4.56E-05,-0.00012132,0.017347,0.0065314,-0.3,1.9E-08,3,0.041353,,,,,,,,,,,,,,,,
0.1,6,-24,12,3,-2.33E-11,2.22E-10,-0.0012242,0.00099243,3.99E-05,3.76E-05,-0.0035857,0.0038052,-0.3,1.9E-08,3,0.041353,,,,,,,,,,,,,,,,
0.1,6,-23,12,1,0.10012,4.64E-09,-0.022407,-0.076183,0.011477,-0.08983,-0.032712,0.26558,-0.3,3.49E-08,3,0.043698,,,,,,,,,,,,,,,,
0.1,6,-23,12,2,9.41E-10,-5.77E-11,0.0049905,0.0044174,5.75E-05,-0.00015627,0.022343,0.0082331,-0.3,3.49E-08,3,0.043698,,,,,,,,,,,,,,,,
0.1,6,-23,12,3,-2.94E-11,3.09E-10,-0.0016886,0.0013944,5.6E-05,5.17E-05,-0.0049347,0.0053326,-0.3,3.49E-08,3,0.043698,,,,,,,,,,,,,,,,
0.1,6,-22,12,1,0.11233,5.05E-09,-0.024358,-0.086324,0.0129,-0.097994,-0.036806,0.28972,-0.3,5.58E-08,3,0.046435,,,,,,,,,,,,,,,,
0.1,6,-22,12,2,1.17E-09,-7.27E-11,0.0062228,0.0054817,7.11E-05,-0.00019462,0.027826,0.010178,-0.3,5.58E-08,3,0.046435,,,,,,,,,,,,,,,,
0.1,6,-22,12,3,-3.86E-11,4.01E-10,-0.0021967,0.00181,7.27E-05,6.73E-05,-0.0064213,0.006924,-0.3,5.58E-08,3,0.046435,,,,,,,,,,,,,,,,
0.1,6,-21,12,1,0.12604,5.49E-09,-0.026397,-0.097834,0.014449,-0.10667,-0.041268,0.31538,-0.3,8.25E-08,3,0.049505,,,,,,,,,,,,,,,,
0.1,6,-21,12,2,1.41E-09,-8.78E-11,0.0074933,0.0066302,8.63E-05,-0.00023462,0.033545,0.012354,-0.3,8.25E-08,3,0.049505,,,,,,,,,,,,,,,,
0.1,6,-21,12,3,-5.21E-11,5.01E-10,-0.0027655,0.0022433,9.02E-05,8.49E-05,-0.0080998,0.0086004,-0.3,8.25E-08,3,0.049505,,,,,,,,,,,,,,,,
0.1,6,-20,12,1,0.14142,5.9E-09,-0.028468,-0.11093,0.016113,-0.11572,-0.046064,0.34214,-0.3,1.16E-07,3,0.052821,,,,,,,,,,,,,,,,
0.1,6,-20,12,2,1.65E-09,-9.04E-11,0.0087111,0.0078202,0.00010293,-0.00027377,0.039143,0.014736,-0.3,1.16E-07,3,0.052821,,,,,,,,,,,,,,,,
0.1,6,-20,12,3,-7.1E-11,6.14E-10,-0.0034228,0.0027148,0.00010957,0.0001054,-0.010052,0.010442,-0.3,1.16E-07,3,0.052821,,,,,,,,,,,,,,,,
0.1,6,-19,12,1,0.15868,6.3E-09,-0.030438,-0.12595,0.017875,-0.12474,-0.051149,0.3688,-0.3,1.58E-07,3,0.056264,,,,,,,,,,,,,,,,
0.1,6,-19,12,2,1.87E-09,-7.75E-11,0.0097453,0.0089786,0.0001205,-0.00030836,0.044088,0.017251,-0.3,1.58E-07,3,0.056264,,,,,,,,,,,,,,,,
0.1,6,-19,12,3,-9.5E-11,7.47E-10,-0.0042144,0.003256,0.00013192,0.00013018,-0.012415,0.012572,-0.3,1.58E-07,3,0.056264,,,,,,,,,,,,,,,,
0.1,6,-18,12,1,0.17804,6.69E-09,-0.032105,-0.14326,0.019673,-0.13311,-0.056351,0.39357,-0.3,2.09E-07,3,0.059554,,,,,,,,,,,,,,,,
0.1,6,-18,12,2,2.04E-09,-4.63E-11,0.01042,0.0099614,0.00013725,-0.00033298,0.047608,0.019648,-0.3,2.09E-07,3,0.059554,,,,,,,,,,,,,,,,
0.1,6,-18,12,3,-1.33E-10,9.23E-10,-0.0052786,0.0039508,0.00016084,0.00016365,-0.015607,0.015328,-0.3,2.09E-07,3,0.059554,,,,,,,,,,,,,,,,
0.1,6,-24,13,1,0.089231,8.68E-09,-0.044776,-0.047257,-0.12198,0.044089,0.096392,0.27268,-0.3,1.69E-10,3,0.03526,,,,,,,,,,,,,,,,
0.1,6,-24,13,2,2.08E-10,1.23E-10,0.00042582,0.0016585,3.47E-05,-2.5E-05,0.0035689,0.0049692,-0.3,1.69E-10,3,0.03526,,,,,,,,,,,,,,,,
0.1,6,-24,13,3,8.21E-11,8.9E-11,-3.4E-05,0.00085619,2.97E-05,-2.82E-06,0.00026738,0.0028301,-0.3,1.69E-10,3,0.03526,,,,,,,,,,,,,,,,
0.1,6,-23,13,1,0.10012,9.39E-09,-0.049017,-0.055228,-0.13311,0.046178,0.10088,0.29754,-0.3,1.79E-09,3,0.035207,,,,,,,,,,,,,,,,
0.1,6,-23,13,2,2.04E-10,2.47E-10,-0.0002161,0.0022579,5.45E-05,-1.55E-05,0.0022092,0.0077973,-0.3,1.79E-09,3,0.035207,,,,,,,,,,,,,,,,
0.1,6,-23,13,3,1.68E-10,1.81E-10,-6.67E-05,0.0017436,6.04E-05,-5.82E-06,0.00055283,0.0057623,-0.3,1.79E-09,3,0.035207,,,,,,,,,,,,,,,,
0.1,6,-22,13,1,0.11233,9.99E-09,-0.052825,-0.065325,-0.14306,0.04701,0.10257,0.31974,-0.3,1.09E-08,3,0.03504,,,,,,,,,,,,,,,,
0.1,6,-22,13,2,1.7E-10,4.12E-10,-0.0012145,0.0029083,7.87E-05,1.86E-06,-0.00027125,0.011258,-0.3,1.09E-08,3,0.03504,,,,,,,,,,,,,,,,
0.1,6,-22,13,3,2.68E-10,3.56E-10,-0.0004427,0.00312,0.00010966,7.38E-07,-7.42E-05,0.010454,-0.3,1.09E-08,3,0.03504,,,,,,,,,,,,,,,,
0.1,6,-21,13,1,0.12604,1.04E-08,-0.055931,-0.077723,-0.15133,0.046732,0.10182,0.33819,-0.3,3.14E-08,3,0.035133,,,,,,,,,,,,,,,,
0.1,6,-21,13,2,1.35E-10,5.83E-10,-0.0022413,0.0035914,0.00010395,1.96E-05,-0.0028039,0.014864,-0.3,3.14E-08,3,0.035133,,,,,,,,,,,,,,,,
0.1,6,-21,13,3,3.43E-10,6.22E-10,-0.0013927,0.0048278,0.00017298,2.55E-05,-0.0024414,0.01649,-0.3,3.14E-08,3,0.035133,,,,,,,,,,,,,,,,
0.1,6,-20,13,1,0.14142,1.08E-08,-0.058389,-0.092351,-0.15823,0.045769,0.099566,0.35354,-0.3,7.31E-08,3,0.035529,,,,,,,,,,,,,,,,
0.1,6,-20,13,2,9.52E-11,7.52E-10,-0.0032851,0.0042376,0.00012847,3.8E-05,-0.0054415,0.01837,-0.3,7.31E-08,3,0.035529,,,,,,,,,,,,,,,,
0.1,6,-20,13,3,3.73E-10,9.34E-10,-0.0028053,0.0065382,0.00023855,6.63E-05,-0.0063287,0.02274,-0.3,7.31E-08,3,0.035529,,,,,,,,,,,,,,,,
0.1,6,-19,13,1,0.15868,1.1E-08,-0.060318,-0.10917,-0.16414,0.044479,0.096597,0.36671,-0.3,1.37E-07,3,0.036079,,,,,,,,,,,,,,,,
0.1,6,-19,13,2,2.87E-11,9.22E-10,-0.0044644,0.0047511,0.00015114,6.08E-05,-0.0087027,0.021609,-0.3,1.37E-07,3,0.036079,,,,,,,,,,,,,,,,
0.1,6,-19,13,3,3.57E-10,1.25E-09,-0.0044893,0.0080445,0.00029835,0.00011736,-0.011199,0.028438,-0.3,1.37E-07,3,0.036079,,,,,,,,,,,,,,,,
0.1,6,-18,13,1,0.17804,1.11E-08,-0.061725,-0.12826,-0.16923,0.043149,0.093552,0.37803,-0.3,2.29E-07,3,0.036736,,,,,,,,,,,,,,,,
0.1,6,-18,13,2,-7.15E-11,1.09E-09,-0.0058189,0.0051087,0.00017177,8.91E-05,-0.01275,0.024557,-0.3,2.29E-07,3,0.036736,,,,,,,,,,,,,,,,
0.1,6,-18,13,3,2.93E-10,1.56E-09,-0.0063432,0.0092715,0.0003493,0.00017558,-0.016751,0.033294,-0.3,2.29E-07,3,0.036736,,,,,,,,,,,,,,,,
0.1,6,-24,14,1,0.089231,8.16E-09,-0.046961,-0.054607,-0.13934,9.14E-05,0.079208,0.30037,-0.3,5.05E-10,3,0.035809,,,,,,,,,,,,,,,,
0.1,6,-24,14,2,2.23E-10,1.46E-11,0.0010442,0.0011893,1.82E-05,-3.51E-05,0.0050189,0.0026049,-0.3,5.05E-10,3,0.035809,,,,,,,,,,,,,,,,
0.1,6,-24,14,3,8.09E-11,1.18E-10,-0.00018579,0.00099445,3.52E-05,1.78E-06,-0.00017056,0.0033519,-0.3,5.05E-10,3,0.035809,,,,,,,,,,,,,,,,
0.1,6,-23,14,1,0.10012,8.84E-09,-0.051256,-0.063135,-0.15143,-0.0016171,0.082377,0.32739,-0.3,4.17E-09,3,0.036004,,,,,,,,,,,,,,,,
